357567.587,"[-54, -59, -59, -66]","[[30.46397127, 114.4677565, 23.54725921], [30.46397127, 114.467986, 23.54725921], [30.46379431, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921]]","['B177', 'B082', 'B176', 'B178']"
357567.787,"[-58, -67, -59, -62]","[[30.46397127, 114.4677565, 23.54725921], [30.46397127, 114.467986, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46379431, 114.4677565, 23.54725921]]","['B177', 'B082', 'B178', 'B176']"
357567.987,"[-60, -62, -64, -65]","[[30.46397127, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46397127, 114.467986, 23.54725921], [30.46414823, 114.467986, 23.54725921]]","['B177', 'B178', 'B082', 'B083']"
357568.182,"[-57, -65, -64, -63]","[[30.46397127, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46397127, 114.467986, 23.54725921], [30.46414823, 114.467986, 23.54725921]]","['B177', 'B178', 'B082', 'B083']"
357568.382,"[-67, -62, -62, -63]","[[30.46397127, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46397127, 114.467986, 23.54725921], [30.46414823, 114.467986, 23.54725921]]","['B177', 'B178', 'B082', 'B083']"
357568.582,"[-60, -62, -64, -68]","[[30.46414823, 114.4677565, 23.54725921], [30.46397127, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46397127, 114.467986, 23.54725921]]","['B178', 'B177', 'B083', 'B082']"
357568.782,"[-55, -64, -62, -70]","[[30.46414823, 114.4677565, 23.54725921], [30.46397127, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46397127, 114.467986, 23.54725921]]","['B178', 'B177', 'B083', 'B082']"
357568.982,"[-61, -70, -64, -68]","[[30.46414823, 114.4677565, 23.54725921], [30.46397127, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46397127, 114.467986, 23.54725921]]","['B178', 'B177', 'B083', 'B082']"
357569.177,"[-50, -62, -60, -66]","[[30.46414823, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46397127, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921]]","['B178', 'B083', 'B177', 'B179']"
357569.377,"[-57, -59, -64, -65]","[[30.46414823, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46397127, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921]]","['B178', 'B083', 'B177', 'B179']"
357569.577,"[-54, -67, -63, -67]","[[30.46414823, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46397127, 114.4677565, 23.54725921]]","['B178', 'B083', 'B179', 'B177']"
357569.777,"[-59, -63, -67, -63]","[[30.46414823, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46432519, 114.467986, 23.54725921]]","['B178', 'B179', 'B083', 'B084']"
357569.977,"[-60, -59, -64, -67]","[[30.46414823, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46432519, 114.467986, 23.54725921]]","['B178', 'B179', 'B083', 'B084']"
357570.172,"[-66, -62, -63, -61]","[[30.46414823, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46414823, 114.467986, 23.54725921], [30.46432519, 114.467986, 23.54725921]]","['B178', 'B179', 'B083', 'B084']"
357570.372,"[-56, -62, -65, -66]","[[30.46432519, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46414823, 114.467986, 23.54725921]]","['B179', 'B178', 'B084', 'B083']"
357570.572,"[-58, -62, -61, -66]","[[30.46432519, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46414823, 114.467986, 23.54725921]]","['B179', 'B178', 'B084', 'B083']"
357570.772,"[-51, -63, -67, -59]","[[30.46432519, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46414823, 114.467986, 23.54725921]]","['B179', 'B178', 'B084', 'B083']"
357570.972,"[-60, -67, -64, -66]","[[30.46432519, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921]]","['B179', 'B084', 'B178', 'B180']"
357571.167,"[-54, -64, -69, -65]","[[30.46432519, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46414823, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921]]","['B179', 'B084', 'B178', 'B180']"
357571.367,"[-55, -62, -63, -68]","[[30.46432519, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921]]","['B179', 'B084', 'B180', 'B178']"
357571.567,"[-62, -59, -63, -63]","[[30.46432519, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46414823, 114.4677565, 23.54725921]]","['B179', 'B084', 'B180', 'B178']"
357571.767,"[-58, -65, -64, -63]","[[30.46432519, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B179', 'B180', 'B084', 'B085']"
357571.967,"[-62, -67, -64, -67]","[[30.46432519, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B179', 'B180', 'B084', 'B085']"
357572.162,"[-63, -66, -68, -64]","[[30.46432519, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B179', 'B180', 'B084', 'B085']"
357572.362,"[-54, -63, -65, -61]","[[30.46450215, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46432519, 114.467986, 23.54725921]]","['B180', 'B179', 'B085', 'B084']"
357572.562,"[-58, -64, -66, -64]","[[30.46450215, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46432519, 114.467986, 23.54725921]]","['B180', 'B179', 'B085', 'B084']"
357572.762,"[-52, -66, -64, -64]","[[30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46432519, 114.467986, 23.54725921]]","['B180', 'B085', 'B179', 'B084']"
357572.962,"[-58, -67, -67, -69]","[[30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46432519, 114.4677565, 23.54725921], [30.46467912, 114.4677565, 23.54725921]]","['B180', 'B085', 'B179', 'B181']"
357573.157,"[-61, -62, -64, -67]","[[30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921]]","['B180', 'B085', 'B181', 'B179']"
357573.357,"[-58, -59, -66, -67]","[[30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46432519, 114.4677565, 23.54725921]]","['B180', 'B085', 'B181', 'B179']"
357573.557,"[-55, -69, -63, -68]","[[30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B180', 'B085', 'B181', 'B086']"
357573.757,"[-61, -66, -59, -61]","[[30.46450215, 114.4677565, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B180', 'B181', 'B085', 'B086']"
357573.957,"[-58, -58, -59, -63]","[[30.46450215, 114.4677565, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B180', 'B181', 'B085', 'B086']"
357574.152,"[-68, -61, -66, -61]","[[30.46467912, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B181', 'B180', 'B086', 'B085']"
357574.352,"[-59, -64, -66, -66]","[[30.46467912, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B181', 'B180', 'B086', 'B085']"
357574.552,"[-61, -60, -60, -69]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B181', 'B086', 'B180', 'B085']"
357574.752,"[-57, -60, -65, -70]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46450215, 114.467986, 23.54725921]]","['B181', 'B086', 'B180', 'B085']"
357574.952,"[-62, -62, -62, -65]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46450215, 114.4677565, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B181', 'B086', 'B180', 'B182']"
357575.147,"[-60, -58, -62, -72]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46450215, 114.4677565, 23.54725921]]","['B181', 'B086', 'B182', 'B180']"
357575.347,"[-54, -65, -66, -69]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921]]","['B181', 'B086', 'B182', 'B087']"
357575.547,"[-65, -61, -61, -65]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921]]","['B181', 'B086', 'B182', 'B087']"
357575.747,"[-66, -60, -62, -63]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921]]","['B181', 'B086', 'B182', 'B087']"
357575.947,"[-66, -65, -61, -59]","[[30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921]]","['B181', 'B086', 'B182', 'B087']"
357576.142,"[-59, -62, -67, -61]","[[30.46467912, 114.4677565, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921], [30.46485608, 114.467986, 23.54725921]]","['B181', 'B182', 'B086', 'B087']"
357576.342,"[-62, -68, -65, -60]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B182', 'B087', 'B181', 'B086']"
357576.542,"[-64, -61, -62, -61]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B182', 'B087', 'B181', 'B086']"
357576.742,"[-60, -56, -67, -61]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B182', 'B087', 'B181', 'B086']"
357576.942,"[-61, -59, -64, -69]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B182', 'B087', 'B181', 'B086']"
357577.137,"[-56, -59, -67, -60]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46467912, 114.4677565, 23.54725921], [30.46467912, 114.467986, 23.54725921]]","['B182', 'B087', 'B181', 'B086']"
357577.337,"[-64, -60, -66, -71]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921]]","['B182', 'B087', 'B183', 'B088']"
357577.537,"[-61, -58, -61, -67]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921]]","['B182', 'B087', 'B183', 'B088']"
357577.737,"[-62, -55, -64, -58]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921]]","['B182', 'B087', 'B183', 'B088']"
357577.937,"[-59, -61, -68, -58]","[[30.46485608, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921]]","['B182', 'B087', 'B183', 'B088']"
357578.132,"[-61, -63, -66, -67]","[[30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B087', 'B182', 'B088', 'B183']"
357578.332,"[-62, -64, -61, -61]","[[30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B087', 'B182', 'B088', 'B183']"
357578.532,"[-63, -65, -66, -61]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B088', 'B183', 'B087', 'B182']"
357578.732,"[-59, -60, -64, -68]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B088', 'B183', 'B087', 'B182']"
357578.932,"[-62, -59, -63, -64]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B088', 'B183', 'B087', 'B182']"
357579.127,"[-64, -68, -62, -59]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B088', 'B183', 'B087', 'B182']"
357579.327,"[-61, -62, -72, -65]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B088', 'B183', 'B087', 'B182']"
357579.527,"[-62, -58, -66, -63]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46485608, 114.467986, 23.54725921], [30.46485608, 114.4677565, 23.54725921]]","['B088', 'B183', 'B087', 'B182']"
357579.727,"[-65, -60, -66, -63]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46485608, 114.467986, 23.54725921]]","['B088', 'B183', 'B001', 'B087']"
357579.927,"[-55, -64, -67, -69]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B088', 'B183', 'B001', 'B184']"
357580.122,"[-57, -63, -64, -65]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B088', 'B183', 'B001', 'B184']"
357580.322,"[-57, -64, -66, -61]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B088', 'B183', 'B001', 'B184']"
357580.522,"[-63, -68, -64, -64]","[[30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B088', 'B183', 'B001', 'B184']"
357580.722,"[-60, -62, -61, -66]","[[30.46503304, 114.467986, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B088', 'B001', 'B183', 'B184']"
357580.922,"[-62, -63, -61, -63]","[[30.46503304, 114.467986, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B088', 'B001', 'B183', 'B184']"
357581.117,"[-60, -61, -57, -62]","[[30.46521, 114.467986, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B001', 'B088', 'B184', 'B183']"
357581.317,"[-63, -62, -63, -65]","[[30.46521, 114.467986, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B001', 'B088', 'B184', 'B183']"
357581.517,"[-64, -61, -65, -61]","[[30.46521, 114.467986, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B001', 'B088', 'B184', 'B183']"
357581.717,"[-60, -64, -64, -68]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B001', 'B184', 'B088', 'B183']"
357581.917,"[-57, -63, -61, -62]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B001', 'B184', 'B088', 'B183']"
357582.112,"[-55, -62, -59, -63]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46503304, 114.4677565, 23.54725921]]","['B001', 'B184', 'B088', 'B183']"
357582.312,"[-58, -70, -64, -66]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921]]","['B001', 'B184', 'B088', 'B093']"
357582.512,"[-55, -64, -67, -62]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921]]","['B001', 'B184', 'B088', 'B093']"
357582.712,"[-51, -67, -67, -65]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921]]","['B001', 'B184', 'B088', 'B093']"
357582.912,"[-47, -59, -64, -65]","[[30.46521, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46503304, 114.467986, 23.54725921]]","['B001', 'B184', 'B093', 'B088']"
357583.107,"[-54, -73, -66, -65]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46503304, 114.467986, 23.54725921]]","['B001', 'B093', 'B184', 'B088']"
357583.307,"[-56, -66, -64, -60]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B001', 'B093', 'B184', 'B002']"
357583.507,"[-58, -61, -64, -69]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4677565, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B001', 'B093', 'B184', 'B002']"
357583.707,"[-51, -65, -65, -68]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B001', 'B093', 'B002', 'B184']"
357583.907,"[-57, -63, -66, -65]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.4677565, 23.54725921]]","['B001', 'B093', 'B002', 'B184']"
357584.102,"[-59, -54, -62, -67]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.4681985, 23.54725921]]","['B001', 'B093', 'B002', 'B094']"
357584.302,"[-65, -63, -64, -64]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.4681985, 23.54725921]]","['B001', 'B093', 'B002', 'B094']"
357584.502,"[-63, -64, -60, -66]","[[30.46521, 114.467986, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.4681985, 23.54725921]]","['B001', 'B093', 'B002', 'B094']"
357584.702,"[-62, -63, -64, -66]","[[30.46540785, 114.467986, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B093', 'B001', 'B094', 'B002']"
357584.902,"[-62, -58, -65, -66]","[[30.46540785, 114.467986, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B093', 'B001', 'B094', 'B002']"
357585.097,"[-58, -58, -62, -61]","[[30.46540785, 114.467986, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B093', 'B001', 'B094', 'B002']"
357585.297,"[-62, -63, -64, -60]","[[30.46540785, 114.467986, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B093', 'B094', 'B001', 'B002']"
357585.497,"[-64, -60, -60, -66]","[[30.46540785, 114.467986, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B093', 'B094', 'B001', 'B002']"
357585.697,"[-62, -60, -63, -61]","[[30.46540785, 114.467986, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B093', 'B094', 'B001', 'B002']"
357585.897,"[-57, -57, -64, -58]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921]]","['B094', 'B093', 'B002', 'B001']"
357586.092,"[-64, -64, -63, -68]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921]]","['B094', 'B093', 'B002', 'B001']"
357586.292,"[-57, -62, -66, -64]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921]]","['B094', 'B093', 'B002', 'B001']"
357586.492,"[-58, -58, -64, -60]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921]]","['B094', 'B093', 'B002', 'B001']"
357586.692,"[-54, -59, -60, -64]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.467986, 23.54725921]]","['B094', 'B093', 'B002', 'B001']"
357586.892,"[-61, -60, -58, -67]","[[30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46540785, 114.468411, 23.54725921]]","['B094', 'B002', 'B093', 'B095']"
357587.087,"[-58, -64, -60, -67]","[[30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46540785, 114.468411, 23.54725921]]","['B094', 'B002', 'B093', 'B095']"
357587.287,"[-55, -67, -64, -68]","[[30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921], [30.46540785, 114.468411, 23.54725921]]","['B094', 'B002', 'B093', 'B095']"
357587.487,"[-53, -59, -65, -70]","[[30.46540785, 114.4681985, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.468411, 23.54725921], [30.46540785, 114.467986, 23.54725921]]","['B094', 'B002', 'B095', 'B093']"
357587.687,"[-51, -65, -65, -62]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921]]","['B094', 'B095', 'B002', 'B093']"
357587.887,"[-58, -60, -65, -63]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46540785, 114.467986, 23.54725921]]","['B094', 'B095', 'B002', 'B093']"
357588.082,"[-63, -61, -63, -57]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921]]","['B094', 'B095', 'B002', 'B003']"
357588.282,"[-57, -64, -66, -69]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921]]","['B094', 'B095', 'B002', 'B003']"
357588.482,"[-62, -58, -59, -66]","[[30.46540785, 114.4681985, 23.54725921], [30.46540785, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921]]","['B094', 'B095', 'B002', 'B003']"
357588.682,"[-56, -59, -61, -70]","[[30.46540785, 114.468411, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B095', 'B094', 'B003', 'B002']"
357588.882,"[-59, -64, -61, -64]","[[30.46540785, 114.468411, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B095', 'B094', 'B003', 'B002']"
357589.077,"[-61, -69, -66, -66]","[[30.46540785, 114.468411, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B095', 'B094', 'B003', 'B002']"
357589.277,"[-58, -65, -61, -67]","[[30.46540785, 114.468411, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921], [30.46521, 114.4681985, 23.54725921]]","['B095', 'B094', 'B003', 'B002']"
357589.477,"[-48, -56, -68, -66]","[[30.46540785, 114.468411, 23.54725921], [30.46540785, 114.4681985, 23.54725921], [30.46521, 114.468411, 23.54725921], [30.46540785, 114.4686235, 23.54725921]]","['B095', 'B094', 'B003', 'B096']"
